,country,points,price,variety
26291,28,90,15.0,3
26292,28,90,26.0,5
26293,28,90,60.0,3
26294,28,90,25.0,13
26295,15,90,350.0,17
26296,9,90,75.0,24
26297,26,90,42.0,17
26298,28,90,18.0,13
26299,15,90,40.0,5
26300,28,90,44.0,14
26301,9,86,15.0,0
26302,15,86,16.0,17
26303,2,86,22.0,19
26304,15,86,24.0,10
26305,0,86,15.0,9
26306,0,86,14.0,9
26307,28,86,22.0,14
26308,28,86,24.0,22
26309,15,86,45.0,26
26310,0,86,10.0,9
26311,28,86,20.0,17
26312,28,86,10.0,12
26313,0,86,15.0,9
26314,0,85,18.0,9
26315,26,85,20.0,25
26316,1,85,10.0,5
26317,0,85,10.0,9
26318,28,85,15.0,5
26319,0,85,15.0,9
26320,2,85,17.0,20
26321,28,85,32.0,5
26322,28,85,24.0,17
26323,28,85,27.0,5
26324,0,85,13.0,3
26325,11,92,35.0,14
26326,9,92,72.0,5
26327,9,92,84.0,4
26328,28,92,50.0,14
26329,9,92,100.0,4
26330,28,92,61.0,14
26331,28,92,50.0,14
26332,11,92,55.0,19
26333,28,92,40.0,14
26334,28,92,50.0,14
26335,28,92,60.0,14
26336,28,92,55.0,14
26337,9,92,122.0,5
26338,9,92,35.36879626183683,5
26339,28,92,42.0,25
26340,28,92,60.0,14
26341,28,92,60.0,14
26342,28,92,100.0,5
26343,15,92,40.0,17
26344,28,92,50.0,14
26345,15,92,70.0,17
26346,28,92,45.0,9
26347,9,92,40.0,5
26348,26,92,65.0,17
26349,11,92,37.0,14
26350,9,92,35.36879626183683,14
26351,9,92,230.0,5
26352,9,92,36.0,5
26353,9,87,18.0,17
26354,9,87,25.0,20
26355,22,87,19.0,15
26356,28,87,45.0,25
26357,28,87,36.0,18
26358,15,87,35.0,21
26359,9,87,15.0,17
26360,15,87,19.0,17
26361,28,87,18.0,27
26362,15,87,37.0,21
26363,28,87,55.0,14
26364,15,87,35.36879626183683,17
26365,26,87,25.0,17
26366,28,87,24.0,19
26367,15,87,16.0,17
26368,28,87,35.0,25
26369,15,87,15.0,17
26370,15,87,20.0,17
26371,28,87,36.0,3
26372,22,87,20.0,16
26373,15,87,22.0,17
26374,28,87,36.0,17
26375,11,87,13.0,19
26376,26,87,22.0,26
26377,6,87,12.0,3
26378,15,87,35.0,17
26379,9,87,14.0,20
26380,6,87,10.0,14
26381,9,85,15.0,20
26382,28,85,40.0,14
26383,9,85,35.36879626183683,5
26384,28,85,15.0,10
26385,28,85,56.0,0
26386,28,85,19.0,7
26387,26,85,69.0,25
26388,1,85,18.0,20
26389,28,85,22.0,5
26390,9,85,21.0,20
26391,26,84,11.0,25
26392,28,84,22.0,22
26393,28,84,20.0,2
26394,26,84,12.0,17
26395,28,84,11.0,26
26396,28,84,13.0,20
26397,26,84,15.0,25
26398,28,84,25.0,3
26399,28,84,13.0,10
26400,28,84,38.0,14
26401,0,84,25.0,24
26402,28,84,25.0,17
26403,0,84,10.0,22
26404,26,84,7.0,25
26405,26,84,17.0,25
26406,28,84,65.0,17
26407,12,84,21.0,17
26408,28,84,35.0,25
26409,9,84,13.0,2
26410,28,84,20.0,14
26411,12,84,11.0,17
26412,9,84,11.0,6
26413,28,84,10.0,12
26414,28,84,28.0,14
26415,28,84,46.0,24
26416,28,88,25.0,19
26417,28,88,135.0,0
26418,28,88,60.0,14
26419,28,88,27.0,14
26420,28,88,22.0,20
26421,15,88,35.0,17
26422,15,88,26.0,11
26423,28,87,16.0,14
26424,6,87,25.0,3
26425,11,87,6.0,19
26426,9,87,13.0,18
26427,11,87,17.0,19
26428,6,87,14.0,14
26429,28,87,38.0,14
26430,28,87,10.0,5
26431,6,87,13.0,22
26432,15,87,85.0,17
26433,9,87,15.0,0
26434,9,87,15.0,1
26435,9,87,70.0,9
26436,28,87,25.0,14
26437,28,87,22.0,0
26438,12,87,30.0,26
26439,28,87,40.0,3
26440,9,87,18.0,9
26441,0,81,14.0,24
26442,0,81,19.0,0
26443,26,81,5.0,25
26444,26,81,13.0,20
26445,28,97,59.0,14
26446,28,96,95.0,3
26447,9,96,120.0,7
26448,28,96,85.0,14
26449,28,96,85.0,14
26450,28,96,65.0,5
26451,28,95,65.0,5
26452,28,95,86.0,14
26453,28,95,105.0,14
26454,11,95,35.36879626183683,19
26455,28,95,79.0,14
26456,28,95,39.0,27
26457,9,95,59.0,7
26458,28,95,78.0,5
26459,28,95,78.0,14
26460,28,95,55.0,5
26461,9,95,85.0,7
26462,28,95,60.0,14
26463,15,94,35.0,17
26464,22,94,40.0,15
26465,26,94,90.0,25
26466,28,88,22.0,5
26467,28,88,75.0,3
26468,28,88,20.0,17
26469,28,88,27.0,10
26470,28,88,70.0,3
26471,15,88,20.0,17
26472,28,88,18.0,5
26473,15,88,80.0,21
26474,15,88,22.0,17
26475,15,88,35.36879626183683,17
26476,15,88,24.0,17
26477,28,88,32.0,27
26478,9,88,24.0,6
26479,28,88,17.0,20
26480,28,88,15.0,7
26481,6,88,16.0,22
26482,28,88,30.0,5
26483,15,88,28.0,17
26484,2,88,20.0,8
26485,9,88,224.0,6
26486,28,88,32.0,3
26487,20,88,30.0,14
26488,15,88,70.0,17
26489,9,88,17.0,6
26490,28,88,95.0,10
26491,28,88,18.0,5
26492,9,88,20.0,6
26493,28,88,23.0,24
26494,28,88,40.0,14
26495,22,88,35.36879626183683,15
26496,28,88,17.0,19
26497,6,88,18.0,5
26498,28,88,12.0,10
26499,28,88,22.0,17
26500,28,88,16.0,13
26501,28,88,35.36879626183683,19
26502,28,88,18.0,19
26503,15,88,30.0,21
26504,9,88,17.0,19
26505,28,88,35.36879626183683,10
26506,28,88,28.0,21
26507,28,88,23.0,24
26508,28,88,20.0,14
26509,9,88,15.0,6
26510,9,88,19.0,7
26511,12,88,15.0,5
26512,12,88,12.0,26
26513,28,88,30.0,10
26514,22,88,13.0,15
26515,28,88,26.0,10
26516,15,87,35.36879626183683,17
26517,15,87,35.36879626183683,17
26518,15,87,50.0,17
26519,28,87,10.0,26
26520,28,87,18.0,22
26521,28,87,25.0,5
26522,28,87,15.0,22
26523,28,87,12.0,12
26524,28,87,18.0,21
26525,28,87,17.0,19
26526,26,87,7.0,17
26527,28,87,16.0,20
26528,9,87,16.0,0
26529,9,87,15.0,0
26530,15,87,50.0,11
26531,15,87,35.36879626183683,11
26532,28,87,40.0,17
26533,9,87,25.0,0
26534,9,87,20.0,1
26535,28,87,23.0,14
26536,9,87,21.0,0
26537,28,87,18.0,14
26538,28,87,15.0,5
26539,9,86,14.0,17
26540,28,86,35.0,10
26541,6,86,17.0,22
26542,9,86,11.0,26
26543,9,86,12.0,20
26544,9,86,12.0,20
26545,28,86,12.0,14
26546,15,86,35.0,17
26547,6,86,18.0,14
26548,26,86,16.0,23
26549,28,86,13.0,13
26550,28,86,28.0,14
26551,6,86,18.0,3
26552,28,86,12.0,5
26553,28,86,32.0,14
26554,28,86,40.0,24
26555,6,86,14.0,3
26556,22,86,35.36879626183683,15
26557,26,86,13.0,22
26558,28,92,28.0,24
26559,20,92,50.0,14
26560,15,92,42.0,17
26561,9,92,49.0,5
26562,9,92,65.0,5
26563,9,92,50.0,5
26564,9,92,60.0,5
26565,28,92,28.0,5
26566,9,92,80.0,5
26567,28,92,34.0,24
26568,28,92,50.0,0
26569,28,92,40.0,3
26570,26,92,41.0,25
26571,22,92,44.0,16
26572,22,92,33.0,15
26573,28,92,60.0,0
26574,28,92,44.0,24
26575,28,92,48.0,3
26576,22,92,30.0,15
26577,28,88,30.0,13
26578,20,88,18.0,22
26579,28,88,24.0,14
26580,11,88,12.0,19
26581,28,88,45.0,14
26582,9,88,43.0,4
26583,26,88,21.0,23
26584,28,88,85.0,3
26585,28,88,16.0,22
26586,28,88,30.0,23
26587,9,88,45.0,14
26588,28,88,17.0,20
26589,26,88,14.0,23
26590,25,88,15.0,17
26591,28,88,30.0,14
26592,9,88,37.0,4
26593,20,88,20.0,14
26594,28,88,22.0,3
26595,9,88,45.0,4
26596,15,88,34.0,21
26597,15,88,35.36879626183683,21
26598,15,88,35.36879626183683,21
26599,28,88,25.0,2
26600,15,88,35.36879626183683,21
26601,14,88,24.0,7
26602,15,88,20.0,21
26603,15,88,11.0,21
26604,14,88,50.0,24
26605,20,88,22.0,14
26606,15,88,29.0,21
26607,14,88,30.0,17
26608,15,88,25.0,21
26609,15,88,30.0,21
26610,28,88,22.0,24
26611,6,88,12.0,22
26612,15,88,35.36879626183683,21
26613,28,88,15.0,2
26614,28,88,50.0,0
26615,28,88,44.0,14
26616,28,88,11.0,5
26617,11,91,68.0,19
26618,28,91,25.0,24
26619,9,91,35.36879626183683,0
26620,9,91,80.0,0
26621,9,91,35.36879626183683,0
26622,9,91,26.0,0
26623,9,91,35.36879626183683,0
26624,9,91,35.36879626183683,0
26625,26,91,50.0,17
26626,15,91,90.0,17
26627,28,91,44.0,14
26628,9,91,35.36879626183683,0
26629,9,91,19.0,1
26630,9,91,13.0,22
26631,9,91,45.0,0
26632,9,91,23.0,1
26633,9,91,35.36879626183683,0
26634,1,91,95.0,0
26635,1,91,29.0,0
26636,11,91,60.0,19
26637,2,89,12.0,8
26638,28,89,42.0,24
26639,28,89,25.0,20
26640,28,89,50.0,3
26641,28,89,70.0,21
26642,28,89,15.0,20
26643,28,89,30.0,3
26644,28,89,20.0,5
26645,28,89,35.0,24
26646,28,89,34.0,3
26647,28,89,24.0,20
26648,2,89,19.0,22
26649,28,89,36.0,5
26650,2,89,13.0,5
26651,15,89,45.0,11
26652,2,89,14.0,8
26653,26,89,20.0,23
26654,28,89,19.0,20
26655,15,89,70.0,11
26656,9,90,35.0,0
26657,9,90,21.0,0
26658,9,90,35.36879626183683,0
26659,9,90,36.0,0
26660,15,90,29.0,17
26661,9,90,38.0,14
26662,9,90,20.0,14
26663,15,90,30.0,21
26664,15,90,64.0,21
26665,28,90,40.0,14
26666,15,90,42.0,17
26667,28,90,15.0,17
26668,28,90,75.0,14
26669,1,90,13.0,3
26670,26,90,32.0,25
26671,28,90,44.0,5
26672,26,90,30.0,3
26673,1,90,30.0,3
26674,9,90,30.0,19
26675,15,90,32.0,17
26676,15,90,65.0,21
26677,28,90,45.0,14
26678,15,90,50.0,21
26679,15,90,45.0,5
26680,28,90,36.0,3
26681,1,90,35.36879626183683,14
26682,1,90,15.0,13
26683,28,90,35.0,14
26684,28,90,35.0,5
26685,9,91,75.0,5
26686,15,91,35.36879626183683,11
26687,28,91,35.0,24
26688,28,91,28.0,27
26689,15,91,26.0,11
26690,15,91,80.0,11
26691,28,91,50.0,0
26692,9,91,92.0,5
26693,28,91,65.0,14
26694,15,91,35.36879626183683,11
26695,15,91,35.36879626183683,11
26696,15,91,35.36879626183683,11
26697,28,91,50.0,14
26698,15,91,35.36879626183683,11
26699,28,91,25.0,2
26700,15,91,75.0,11
26701,15,91,60.0,11
26702,28,91,30.0,0
26703,28,82,19.0,5
26704,28,82,13.0,5
26705,28,82,10.0,10
26706,6,82,13.0,10
26707,28,81,8.0,5
26708,20,81,15.0,14
26709,28,81,15.0,17
26710,28,81,11.0,3
26711,0,81,10.0,3
26712,0,81,10.0,5
26713,28,81,18.0,27
26714,6,81,13.0,3
26715,1,81,8.0,5
26716,0,81,13.0,12
26717,28,81,45.0,17
26718,28,86,13.0,17
26719,6,86,13.0,22
26720,28,86,45.0,14
26721,28,86,30.0,27
26722,28,86,32.0,5
26723,6,86,15.0,3
26724,6,86,10.0,22
26725,15,86,16.0,12
26726,28,86,55.0,14
26727,28,86,45.0,24
26728,28,86,36.0,21
26729,26,86,14.0,26
26730,28,86,36.0,27
26731,28,86,60.0,14
26732,15,86,35.36879626183683,21
26733,9,86,13.0,0
26734,15,86,15.0,3
26735,9,86,17.0,0
26736,26,90,15.0,26
26737,28,90,15.0,7
26738,28,90,45.0,3
26739,9,90,86.0,5
26740,9,90,78.0,5
26741,26,90,30.0,23
26742,28,90,23.0,5
26743,28,90,20.0,20
26744,15,90,48.0,11
26745,28,90,23.0,10
26746,28,90,28.0,24
26747,28,90,20.0,22
26748,15,90,75.0,11
26749,28,90,20.0,19
26750,26,90,32.0,26
26751,28,90,16.0,7
26752,28,90,24.0,8
26753,15,90,35.36879626183683,11
26754,28,90,60.0,5
26755,28,90,17.0,7
26756,26,90,38.0,25
26757,26,90,30.0,25
26758,28,90,24.0,22
26759,26,90,30.0,17
26760,28,94,48.0,5
26761,28,94,68.0,14
26762,28,94,95.0,3
26763,28,94,105.0,14
26764,28,93,70.0,14
26765,20,93,46.0,5
26766,28,93,48.0,14
26767,28,93,51.0,5
26768,9,93,50.0,9
26769,28,93,45.0,5
26770,28,93,55.0,24
26771,28,93,40.0,5
26772,28,93,85.0,14
26773,28,93,40.0,24
26774,9,93,32.0,20
26775,28,93,60.0,14
26776,28,93,125.0,5
26777,28,93,94.0,5
26778,28,93,34.0,27
26779,28,93,80.0,23
26780,28,93,100.0,3
26781,28,88,46.0,3
26782,28,88,29.0,14
26783,22,88,16.0,15
26784,28,88,13.0,13
26785,6,88,14.0,22
26786,28,88,25.0,14
26787,6,88,21.0,2
26788,20,88,16.0,22
26789,9,88,35.36879626183683,20
26790,9,88,42.0,26
26791,22,88,40.0,15
26792,28,82,24.0,10
26793,28,81,18.0,5
26794,28,81,29.0,21
26795,6,81,22.0,22
26796,6,81,10.0,5
26797,6,81,12.0,5
26798,6,80,11.0,7
26799,20,87,17.0,19
26800,15,97,35.36879626183683,26
26801,28,97,85.0,3
26802,28,96,44.0,5
26803,28,96,44.0,14
26804,28,95,85.0,19
26805,28,95,38.0,10
26806,9,95,115.0,14
26807,9,95,95.0,14
26808,9,95,35.36879626183683,14
26809,9,95,35.36879626183683,14
26810,2,95,70.0,19
26811,15,95,35.36879626183683,26
26812,2,95,35.36879626183683,19
26813,15,95,88.0,26
26814,9,95,35.36879626183683,14
26815,28,87,20.0,0
26816,28,87,25.0,24
26817,28,87,32.0,5
26818,28,87,17.0,3
26819,28,87,12.0,13
26820,28,87,38.0,0
26821,28,87,18.0,19
26822,15,87,35.36879626183683,21
26823,15,87,50.0,21
26824,28,87,18.0,10
26825,28,87,50.0,14
26826,28,87,14.0,20
26827,28,87,38.0,14
26828,2,87,35.36879626183683,19
26829,15,87,85.0,21
26830,15,87,60.0,21
26831,15,87,48.0,11
26832,28,86,24.0,14
26833,28,86,18.0,17
26834,28,86,10.0,22
26835,15,86,36.0,21
26836,28,86,15.0,5
26837,28,86,25.0,19
26838,15,86,60.0,21
26839,15,86,50.0,17
26840,15,86,35.36879626183683,21
26841,26,86,20.0,17
26842,9,89,49.0,4
26843,9,89,20.0,0
26844,9,89,38.0,0
26845,9,89,16.0,0
26846,9,89,35.36879626183683,0
26847,28,89,25.0,7
26848,9,89,34.0,20
26849,2,89,35.36879626183683,7
26850,2,89,20.0,19
26851,14,89,21.0,17
26852,15,89,35.36879626183683,17
26853,15,89,35.36879626183683,17
26854,28,89,29.0,10
26855,15,89,16.0,17
26856,28,89,90.0,3
26857,15,89,35.0,17
26858,15,89,50.0,17
26859,15,89,29.0,17
26860,15,89,37.0,21
26861,15,89,21.0,17
26862,15,89,19.0,17
26863,14,89,17.0,5
26864,28,89,52.0,2
26865,28,89,30.0,3
26866,28,89,25.0,5
26867,2,89,20.0,22
26868,9,86,18.0,20
26869,28,86,10.0,14
26870,9,86,14.0,20
26871,9,86,18.0,20
26872,28,86,12.0,5
26873,9,86,12.0,20
26874,28,86,35.0,27
26875,28,86,30.0,17
26876,9,86,14.0,20
26877,28,86,25.0,17
26878,9,86,16.0,20
26879,9,86,13.0,5
26880,28,86,39.0,14
26881,28,86,16.0,3
26882,9,86,20.0,20
26883,28,86,12.0,22
26884,28,86,25.0,9
26885,9,88,25.0,5
26886,28,88,12.0,13
26887,28,88,25.0,14
26888,0,88,19.0,3
26889,9,88,59.0,14
26890,28,88,19.0,22
26891,28,88,58.0,14
26892,28,88,18.0,7
26893,26,88,24.0,17
26894,28,88,16.0,19
26895,9,88,68.0,14
26896,9,88,35.36879626183683,5
26897,28,88,39.0,22
26898,9,88,26.0,5
26899,25,88,15.0,17
26900,9,88,25.0,5
26901,9,88,35.36879626183683,5
26902,15,88,32.0,17
26903,28,88,25.0,19
26904,26,88,24.0,17
26905,28,86,28.0,4
26906,28,86,18.0,4
26907,28,86,40.0,27
26908,28,86,30.0,4
26909,28,86,30.0,14
26910,28,86,24.0,4
26911,9,85,17.0,14
26912,28,85,50.0,14
26913,9,85,7.0,1
26914,9,85,7.0,3
26915,9,85,35.0,4
26916,28,85,20.0,14
26917,28,85,14.0,14
26918,28,85,25.0,14
26919,28,85,15.0,27
26920,28,84,29.0,4
26921,28,84,22.0,14
26922,28,84,10.0,27
26923,9,84,7.0,0
26924,28,84,12.0,14
26925,28,84,18.0,4
26926,28,84,30.0,14
26927,28,84,45.0,14
26928,9,84,7.0,0
26929,28,83,28.0,14
26930,28,83,10.0,14
26931,26,91,50.0,17
26932,15,91,112.0,11
26933,28,91,42.0,14
26934,15,91,120.0,11
26935,15,91,100.0,11
26936,15,91,100.0,11
26937,15,91,40.0,11
26938,15,91,86.0,11
26939,28,91,35.0,25
26940,15,91,60.0,11
26941,9,91,22.0,19
26942,9,91,31.0,13
26943,28,91,60.0,0
26944,15,91,55.0,11
26945,15,91,75.0,11
26946,28,91,60.0,3
26947,15,91,75.0,11
26948,15,91,122.0,11
26949,15,91,70.0,11
26950,28,91,60.0,3
26951,28,90,26.0,27
26952,15,90,48.0,11
26953,28,87,36.0,14
26954,28,87,80.0,0
26955,28,87,20.0,14
26956,28,87,24.0,14
26957,15,87,300.0,17
26958,28,87,45.0,14
26959,0,87,16.0,9
26960,9,87,10.0,0
26961,15,87,29.0,17
26962,15,87,80.0,17
26963,11,87,22.0,19
26964,11,87,30.0,19
26965,9,87,13.0,0
26966,9,87,16.0,20
26967,0,87,13.0,9
26968,0,87,12.0,9
26969,11,87,11.0,19
26970,28,89,28.0,3
26971,28,88,32.0,10
26972,2,88,14.0,8
26973,28,88,39.0,10
26974,28,88,28.0,26
26975,28,88,45.0,14
26976,9,88,54.0,5
26977,28,88,42.0,10
26978,15,88,25.0,17
26979,28,88,28.0,5
26980,28,88,24.0,8
26981,15,88,29.0,17
26982,15,88,32.0,17
26983,15,88,15.0,17
26984,9,88,25.0,0
26985,9,88,15.0,1
26986,9,88,48.0,0
26987,9,88,23.0,0
26988,28,88,36.0,17
26989,28,88,18.0,26
26990,20,88,22.0,22
26991,15,88,25.0,17
26992,28,88,29.0,5
26993,28,88,10.0,10
26994,28,88,20.0,10
26995,20,88,17.0,22
26996,28,88,30.0,10
26997,28,88,20.0,17
26998,15,85,46.0,11
26999,15,85,35.36879626183683,17
27000,28,85,30.0,5
27001,28,85,29.0,27
27002,28,85,40.0,2
27003,28,85,24.0,14
27004,28,85,14.0,5
27005,28,85,24.0,14
27006,28,85,18.0,24
27007,6,85,50.0,17
27008,6,84,14.0,5
27009,28,84,25.0,22
27010,28,84,14.0,22
27011,11,94,34.0,19
27012,28,94,86.0,14
27013,11,93,34.0,19
27014,28,93,45.0,14
27015,1,93,69.0,3
27016,28,93,45.0,5
27017,26,93,68.0,25
27018,22,93,55.0,15
27019,22,93,25.0,15
27020,11,93,35.0,19
27021,11,93,35.0,19
27022,28,93,85.0,14
27023,28,93,75.0,14
27024,28,93,34.0,5
27025,28,93,48.0,5
27026,28,93,55.0,14
27027,9,93,43.0,19
27028,9,93,33.0,22
27029,9,93,29.0,13
27030,28,93,40.0,14
27031,28,93,60.0,14
27032,25,93,70.0,24
27033,28,90,29.0,27
27034,28,90,24.0,24
27035,2,90,32.0,8
27036,28,90,70.0,25
27037,15,90,35.36879626183683,5
27038,2,90,22.0,8
27039,28,90,27.0,0
27040,28,90,25.0,14
27041,15,90,80.0,17
27042,28,90,60.0,14
27043,28,90,45.0,5
27044,28,90,18.0,20
27045,2,90,25.0,8
27046,2,90,35.36879626183683,8
27047,28,90,22.0,5
27048,28,90,25.0,27
27049,2,90,53.0,8
27050,28,90,32.0,9
27051,28,90,28.0,24
27052,28,84,13.0,3
27053,0,84,10.0,24
27054,28,84,12.0,23
27055,0,84,10.0,9
27056,28,84,21.0,27
27057,0,84,12.0,3
27058,0,84,9.0,12
27059,1,84,11.0,5
27060,6,84,10.0,3
27061,28,84,15.0,5
27062,1,84,16.0,19
27063,28,84,23.0,14
27064,0,84,13.0,9
27065,0,84,20.0,3
27066,0,84,16.0,9
27067,28,84,14.0,14
27068,28,84,26.0,27
27069,28,84,32.0,27
27070,28,84,20.0,27
27071,11,86,16.0,19
27072,28,85,13.0,17
27073,28,85,12.0,10
27074,22,85,7.0,15
27075,28,85,48.0,0
27076,6,85,21.0,20
27077,28,85,107.0,3
27078,28,85,107.0,3
27079,28,85,25.0,9
27080,6,85,8.0,22
27081,9,85,10.0,26
27082,1,85,20.0,5
27083,6,85,8.0,22
27084,9,85,15.0,22
27085,28,85,35.36879626183683,3
27086,28,85,10.0,26
27087,28,85,22.0,7
27088,22,85,35.36879626183683,15
27089,28,85,32.0,10
27090,28,85,35.36879626183683,3
27091,28,85,45.0,26
27092,22,85,9.0,15
27093,22,85,15.0,15
27094,6,85,11.0,22
27095,6,86,11.0,22
27096,28,86,34.0,14
27097,6,86,13.0,3
27098,22,86,11.0,15
27099,1,86,17.0,19
27100,9,86,13.0,6
27101,28,86,25.0,14
27102,28,86,16.0,13
27103,6,86,12.0,22
27104,22,86,35.36879626183683,15
27105,28,86,25.0,14
27106,22,86,9.0,16
27107,9,86,13.0,6
27108,22,86,13.0,15
27109,22,86,13.0,15
27110,11,86,14.0,17
27111,28,86,20.0,18
27112,9,88,35.36879626183683,5
27113,28,88,15.0,5
27114,28,88,20.0,3
27115,28,88,23.0,22
27116,9,88,54.0,5
27117,15,88,35.36879626183683,23
27118,0,88,19.0,22
27119,28,88,50.0,2
27120,15,88,35.36879626183683,21
27121,22,88,15.0,16
27122,15,88,35.36879626183683,23
27123,28,88,25.0,26
27124,28,88,24.0,17
27125,22,88,20.0,15
27126,28,88,30.0,3
27127,17,88,22.0,5
27128,9,88,20.0,5
27129,22,88,10.0,15
27130,22,88,14.0,16
27131,15,88,42.0,3
27132,28,88,50.0,3
27133,28,88,30.0,14
27134,9,94,130.0,0
27135,9,94,160.0,0
27136,9,94,120.0,0
27137,9,94,44.0,7
27138,9,94,37.0,13
27139,9,94,44.0,19
27140,9,94,33.0,19
27141,1,94,65.0,17
27142,28,94,105.0,14
27143,28,94,65.0,14
27144,9,94,45.0,19
27145,28,94,100.0,17
27146,9,94,45.0,19
27147,9,94,45.0,19
27148,28,94,68.0,14
27149,28,94,50.0,14
27150,28,94,50.0,14
27151,28,94,50.0,17
27152,15,94,80.0,21
27153,28,94,72.0,5
27154,28,94,65.0,14
27155,28,94,68.0,14
27156,28,94,55.0,14
27157,9,94,50.0,13
27158,9,94,50.0,1
27159,9,94,35.0,0
27160,9,94,50.0,1
27161,12,86,25.0,26
27162,28,86,15.0,19
27163,28,86,30.0,5
27164,9,86,13.0,23
27165,28,86,34.0,14
27166,6,86,25.0,10
27167,6,86,12.0,22
27168,28,85,26.0,5
27169,6,85,10.0,5
27170,6,85,14.0,5
27171,28,85,18.0,3
27172,28,85,20.0,5
27173,28,85,17.0,24
27174,28,85,16.0,24
27175,28,85,14.0,14
27176,9,85,20.0,23
27177,6,85,20.0,5
27178,9,85,30.0,14
27179,15,85,18.0,26
27180,28,85,11.0,5
27181,9,84,14.0,20
27182,6,84,10.0,14
27183,22,84,10.0,16
27184,9,84,20.0,20
27185,15,84,20.0,21
27186,9,84,35.36879626183683,20
27187,9,84,14.0,6
27188,9,84,11.0,20
27189,28,84,40.0,14
27190,9,84,15.0,6
27191,6,84,23.0,3
27192,6,84,18.0,10
27193,9,84,13.0,6
27194,28,84,12.0,0
27195,9,84,13.0,20
27196,9,84,13.0,20
27197,28,84,29.0,27
27198,9,84,13.0,6
27199,9,84,20.0,20
27200,28,84,16.0,14
27201,9,84,13.0,9
27202,26,84,7.0,23
27203,6,84,22.0,5
27204,9,84,16.0,6
27205,22,84,9.0,20
27206,6,84,25.0,9
27207,26,84,10.0,23
27208,9,84,10.0,9
27209,6,84,12.0,14
27210,9,93,35.36879626183683,0
27211,9,93,35.36879626183683,1
27212,9,93,35.36879626183683,0
27213,9,93,35.36879626183683,0
27214,9,93,35.36879626183683,0
27215,9,93,35.36879626183683,0
27216,9,93,35.36879626183683,0
27217,9,93,35.36879626183683,1
27218,9,93,35.36879626183683,1
27219,9,93,35.36879626183683,1
27220,9,93,35.36879626183683,0
27221,9,93,35.36879626183683,0
27222,9,93,35.36879626183683,0
27223,9,93,35.36879626183683,0
27224,9,88,34.0,0
27225,28,88,23.0,23
27226,28,88,13.0,19
27227,28,88,38.0,5
27228,15,88,35.36879626183683,17
27229,15,88,30.0,21
27230,28,88,24.0,27
27231,28,88,26.0,2
27232,6,88,37.0,17
27233,28,88,24.0,27
27234,15,88,50.0,17
27235,9,88,13.0,18
27236,26,88,22.0,23
27237,15,88,44.0,3
27238,28,88,49.0,3
27239,15,88,15.0,17
27240,28,88,22.0,17
27241,15,88,39.0,17
27242,28,88,33.0,3
27243,28,88,28.0,2
27244,22,88,15.0,16
27245,28,88,39.0,14
27246,9,88,11.0,1
27247,9,88,21.0,0
27248,28,88,15.0,19
27249,9,88,72.0,0
27250,9,88,35.36879626183683,0
27251,28,92,40.0,2
27252,28,92,50.0,14
27253,28,92,60.0,17
27254,9,92,49.0,5
27255,28,92,35.0,5
27256,9,91,30.0,5
27257,28,91,45.0,0
27258,15,91,40.0,10
27259,28,91,28.0,5
27260,28,91,40.0,5
27261,9,91,29.0,18
27262,9,91,36.0,5
27263,28,91,49.0,24
27264,28,91,95.0,14
27265,28,91,38.0,3
27266,28,91,60.0,5
27267,28,91,20.0,21
27268,0,91,20.0,9
27269,28,91,26.0,24
27270,28,91,56.0,24
27271,28,91,85.0,0
27272,26,91,27.0,25
27273,15,91,52.0,10
27274,0,91,120.0,9
27275,0,91,40.0,9
27276,15,91,39.0,10
27277,28,91,28.0,3
27278,28,89,14.0,13
27279,28,89,22.0,20
27280,28,89,40.0,3
27281,1,89,22.0,20
27282,0,89,37.0,17
27283,15,89,20.0,26
27284,28,89,12.0,27
27285,15,89,33.0,17
27286,9,89,25.0,22
27287,28,89,21.0,17
27288,28,89,13.0,22
27289,28,89,26.0,17
27290,0,89,19.0,9
27291,28,89,30.0,14
27292,11,89,12.0,19
27293,22,89,16.0,16
27294,28,89,55.0,0
27295,0,89,24.0,9
27296,22,89,30.0,15
27297,15,89,45.0,11
27298,15,89,35.0,11
27299,28,89,10.0,22
27300,9,89,30.0,22
27301,13,89,16.0,26
27302,28,87,60.0,14
27303,28,87,25.0,3
27304,28,87,12.0,22
27305,28,87,32.0,24
27306,6,87,12.0,22
27307,28,87,15.0,3
27308,28,87,20.0,22
27309,28,87,30.0,24
27310,28,87,20.0,17
27311,9,87,20.0,18
27312,0,87,12.0,9
27313,28,87,45.0,14
27314,28,87,40.0,27
27315,28,87,36.0,27
27316,28,87,18.0,21
27317,28,87,60.0,27
27318,6,87,9.0,22
27319,28,87,37.0,23
27320,6,87,20.0,5
27321,28,87,20.0,19
27322,2,88,13.0,8
27323,2,88,13.0,20
27324,28,88,30.0,17
27325,28,88,20.0,17
27326,2,88,19.0,17
27327,2,88,13.0,8
27328,2,88,19.0,20
27329,28,88,19.0,5
27330,9,88,20.0,20
27331,28,88,29.0,5
27332,28,88,20.0,14
27333,26,88,20.0,26
27334,20,88,19.0,14
27335,28,88,16.0,17
27336,28,88,38.0,5
27337,28,88,36.0,17
27338,28,88,90.0,3
27339,28,88,30.0,27
27340,28,88,14.0,5
27341,28,88,16.0,5
27342,28,81,18.0,5
